Eastern Date Hour,Eastern Date Hour Time Zone,Zone Name,Zone PTID,DAM Zonal LBMP,DAM Zonal Losses,DAM Zonal Congestion,DAM Zonal Price Version
7/23/2017 8:00,EDT,LONGIL,61762,26.61,3.24,-3.95,1
7/23/2017 9:00,EDT,LONGIL,61762,30.41,3.38,-6.81,1
7/23/2017 10:00,EDT,LONGIL,61762,30.98,3.76,-5.08,1
7/23/2017 11:00,EDT,LONGIL,61762,31.58,4.08,-3.47,1
7/23/2017 12:00,EDT,LONGIL,61762,32.49,4.51,-0.46,1
7/23/2017 13:00,EDT,LONGIL,61762,33.83,4.69,-0.18,1
7/23/2017 14:00,EDT,LONGIL,61762,34.64,4.57,-0.94,1
7/23/2017 15:00,EDT,LONGIL,61762,35.89,4.82,0,1
7/23/2017 16:00,EDT,LONGIL,61762,37.78,5.16,-0.6,1
7/23/2017 17:00,EDT,LONGIL,61762,38.44,5.19,0,1
7/23/2017 18:00,EDT,LONGIL,61762,35.98,4.67,0,1
7/23/2017 19:00,EDT,LONGIL,61762,34.44,4.42,0,1
7/23/2017 20:00,EDT,LONGIL,61762,33.13,4.3,-1.22,1
7/23/2017 21:00,EDT,LONGIL,61762,32.26,4.33,-0.71,1
7/23/2017 22:00,EDT,LONGIL,61762,37.54,4.02,-9.98,1
7/23/2017 23:00,EDT,LONGIL,61762,33.68,3.59,-8.11,1
7/24/2017 0:00,EDT,LONGIL,61762,34.52,3.43,-9.38,1
7/24/2017 1:00,EDT,LONGIL,61762,32.68,3.01,-10.23,1
7/24/2017 2:00,EDT,LONGIL,61762,24.2,2.53,-4.82,1
7/24/2017 3:00,EDT,LONGIL,61762,20.25,2.47,-1.24,1
7/24/2017 4:00,EDT,LONGIL,61762,23.71,2.43,-5.18,1
7/24/2017 5:00,EDT,LONGIL,61762,24.63,2.78,-3.43,1
7/24/2017 6:00,EDT,LONGIL,61762,27.15,3.26,-2.83,1
7/24/2017 7:00,EDT,LONGIL,61762,30.57,3.32,-5.94,1
7/24/2017 8:00,EDT,LONGIL,61762,44.72,3.47,-18.87,1
7/24/2017 9:00,EDT,LONGIL,61762,38.57,3.88,-10.61,1
7/24/2017 10:00,EDT,LONGIL,61762,32.61,4.11,-2.65,1
7/24/2017 11:00,EDT,LONGIL,61762,37.9,4.59,-4.6,1
7/24/2017 12:00,EDT,LONGIL,61762,49.02,4.8,-13.82,1
7/24/2017 13:00,EDT,LONGIL,61762,49.02,4.98,-10.82,1
7/24/2017 14:00,EDT,LONGIL,61762,57.18,5.37,-17.36,1
7/24/2017 15:00,EDT,LONGIL,61762,62.57,5.57,-21.7,1
7/24/2017 16:00,EDT,LONGIL,61762,75.57,5.63,-34.11,1
7/24/2017 17:00,EDT,LONGIL,61762,73.57,5.7,-32.44,1
7/24/2017 18:00,EDT,LONGIL,61762,52.08,5.48,-13.22,1
7/24/2017 19:00,EDT,LONGIL,61762,49.02,4.82,-14.24,1
7/24/2017 20:00,EDT,LONGIL,61762,49.02,4.49,-16.45,1
7/24/2017 21:00,EDT,LONGIL,61762,34.23,4.1,-4.14,1
7/24/2017 22:00,EDT,LONGIL,61762,39.94,3.51,-14.19,1
7/24/2017 23:00,EDT,LONGIL,61762,38.27,3.35,-13.45,1
7/25/2017 0:00,EDT,LONGIL,61762,27.03,3.16,-2.65,1
7/25/2017 1:00,EDT,LONGIL,61762,24.6,2.76,-3.35,1
7/25/2017 2:00,EDT,LONGIL,61762,20.05,2.35,0,1
7/25/2017 3:00,EDT,LONGIL,61762,18.02,2.07,0,1
7/25/2017 4:00,EDT,LONGIL,61762,18.31,2.23,0,1
7/25/2017 5:00,EDT,LONGIL,61762,19.2,2.41,-0.32,1
7/25/2017 6:00,EDT,LONGIL,61762,24.12,2.87,-1.74,1
7/25/2017 7:00,EDT,LONGIL,61762,27.5,3.2,-2.92,1
7/25/2017 8:00,EDT,LONGIL,61762,26.14,3.25,0,1
7/25/2017 9:00,EDT,LONGIL,61762,28.79,3.69,0,1
7/25/2017 10:00,EDT,LONGIL,61762,33.39,3.95,-3.27,1
7/25/2017 11:00,EDT,LONGIL,61762,34.1,4.24,-1.76,1
7/25/2017 12:00,EDT,LONGIL,61762,35.11,4.46,-1.91,1
7/25/2017 13:00,EDT,LONGIL,61762,36.39,4.66,-1.81,1
7/25/2017 14:00,EDT,LONGIL,61762,37.19,4.83,-1.79,1
7/25/2017 15:00,EDT,LONGIL,61762,38.94,4.94,-2.72,1
7/25/2017 16:00,EDT,LONGIL,61762,39.91,5.12,-2.36,1
7/25/2017 17:00,EDT,LONGIL,61762,39.39,5.19,-1.37,1
7/25/2017 18:00,EDT,LONGIL,61762,37.33,5,-0.67,1
7/25/2017 19:00,EDT,LONGIL,61762,34.96,4.54,-1.9,1
7/25/2017 20:00,EDT,LONGIL,61762,34.05,4.15,-3.45,1
7/25/2017 21:00,EDT,LONGIL,61762,33.36,3.77,-4.98,1
7/25/2017 22:00,EDT,LONGIL,61762,36.12,3.3,-11.13,1
7/25/2017 23:00,EDT,LONGIL,61762,30.61,2.96,-7.36,1
7/26/2017 0:00,EDT,LONGIL,61762,21.51,2.44,-0.01,1
7/26/2017 1:00,EDT,LONGIL,61762,19.58,2.1,-0.01,1
7/26/2017 2:00,EDT,LONGIL,61762,17.68,1.72,0,1
7/26/2017 3:00,EDT,LONGIL,61762,16.22,1.66,0,1
7/26/2017 4:00,EDT,LONGIL,61762,16.47,1.87,0,1
7/26/2017 5:00,EDT,LONGIL,61762,17.9,1.95,0,1
7/26/2017 6:00,EDT,LONGIL,61762,20.88,2.04,0,1
7/26/2017 7:00,EDT,LONGIL,61762,23.28,2.73,-0.01,1
7/26/2017 8:00,EDT,LONGIL,61762,26.88,3.09,-1.43,1
7/26/2017 9:00,EDT,LONGIL,61762,29.15,3.7,-0.96,1
7/26/2017 10:00,EDT,LONGIL,61762,29.72,4.03,-0.01,1
7/26/2017 11:00,EDT,LONGIL,61762,32.04,4.27,-0.23,1
7/26/2017 12:00,EDT,LONGIL,61762,33.55,4.33,-1.25,1
7/26/2017 13:00,EDT,LONGIL,61762,34.89,4.66,-0.54,1
7/26/2017 14:00,EDT,LONGIL,61762,35.87,4.72,-0.88,1
7/26/2017 15:00,EDT,LONGIL,61762,36.78,4.86,-1,1
7/26/2017 16:00,EDT,LONGIL,61762,38.81,4.84,-2.14,1
7/26/2017 17:00,EDT,LONGIL,61762,43.19,4.76,-6.25,1
7/26/2017 18:00,EDT,LONGIL,61762,36.37,4.52,-1.3,1
7/26/2017 19:00,EDT,LONGIL,61762,34.15,4.33,-1.13,1
7/26/2017 20:00,EDT,LONGIL,61762,33.02,4.11,-1.86,1
7/26/2017 21:00,EDT,LONGIL,61762,31.67,3.77,-3.08,1
7/26/2017 22:00,EDT,LONGIL,61762,36.12,3.33,-10.85,1
7/26/2017 23:00,EDT,LONGIL,61762,25.5,3.11,-1.38,1
7/27/2017 0:00,EDT,LONGIL,61762,22,2.67,-1.18,1
7/27/2017 1:00,EDT,LONGIL,61762,18.15,2.2,-0.01,1
7/27/2017 2:00,EDT,LONGIL,61762,16.11,1.71,-0.01,1
7/27/2017 3:00,EDT,LONGIL,61762,14.77,1.45,-0.01,1
7/27/2017 4:00,EDT,LONGIL,61762,14.94,1.6,-0.01,1
7/27/2017 5:00,EDT,LONGIL,61762,16.42,1.86,-0.01,1
7/27/2017 6:00,EDT,LONGIL,61762,20.7,2.51,-0.01,1
7/27/2017 7:00,EDT,LONGIL,61762,24.48,3.04,-1.29,1
7/27/2017 8:00,EDT,LONGIL,61762,24.27,3.17,0,1
7/27/2017 9:00,EDT,LONGIL,61762,27.3,3.68,-0.44,1
7/27/2017 10:00,EDT,LONGIL,61762,29.75,3.93,-1.11,1
7/27/2017 11:00,EDT,LONGIL,61762,31.63,4.4,-0.05,1
7/27/2017 12:00,EDT,LONGIL,61762,33.12,4.62,0,1
7/27/2017 13:00,EDT,LONGIL,61762,34.15,4.68,-0.23,1
7/27/2017 14:00,EDT,LONGIL,61762,35.75,4.93,-0.95,1
7/27/2017 15:00,EDT,LONGIL,61762,36.36,5.02,-0.9,1
7/27/2017 16:00,EDT,LONGIL,61762,39.94,4.96,-4.16,1
7/27/2017 17:00,EDT,LONGIL,61762,41.92,4.95,-5.84,1
7/27/2017 18:00,EDT,LONGIL,61762,36.93,4.88,-2.12,1
7/27/2017 19:00,EDT,LONGIL,61762,34.82,4.64,-1.72,1
7/27/2017 20:00,EDT,LONGIL,61762,34.37,4.4,-2.48,1
7/27/2017 21:00,EDT,LONGIL,61762,30.97,4.03,-1.44,1
7/27/2017 22:00,EDT,LONGIL,61762,34.57,3.52,-9.69,1
7/27/2017 23:00,EDT,LONGIL,61762,29.16,3.21,-5.64,1
7/28/2017 0:00,EDT,LONGIL,61762,28.77,2.89,-7.22,1
7/28/2017 1:00,EDT,LONGIL,61762,20.73,2.55,-1.73,1
7/28/2017 2:00,EDT,LONGIL,61762,18.66,2.17,-2.13,1
7/28/2017 3:00,EDT,LONGIL,61762,15.44,1.95,-0.2,1
7/28/2017 4:00,EDT,LONGIL,61762,15.99,2.03,-0.31,1
7/28/2017 5:00,EDT,LONGIL,61762,18.64,2.17,-2.01,1
7/28/2017 6:00,EDT,LONGIL,61762,21.96,2.67,-1.41,1
7/28/2017 7:00,EDT,LONGIL,61762,24.5,3.02,-1.9,1
7/28/2017 8:00,EDT,LONGIL,61762,31.66,3.25,-7.82,1
7/28/2017 9:00,EDT,LONGIL,61762,35.57,3.59,-10.18,1
7/28/2017 10:00,EDT,LONGIL,61762,32.05,4.04,-3.83,1
7/28/2017 11:00,EDT,LONGIL,61762,44.36,4.49,-13.14,1
7/28/2017 12:00,EDT,LONGIL,61762,33.2,4.63,-1.18,1
7/28/2017 13:00,EDT,LONGIL,61762,36.42,4.71,-4.18,1
7/28/2017 14:00,EDT,LONGIL,61762,39.04,4.8,-6.16,1
7/28/2017 15:00,EDT,LONGIL,61762,43.41,4.82,-10.42,1
7/28/2017 16:00,EDT,LONGIL,61762,44.52,4.97,-10.5,1
7/28/2017 17:00,EDT,LONGIL,61762,43.16,4.94,-9.48,1
7/28/2017 18:00,EDT,LONGIL,61762,36.98,4.64,-5.51,1
7/28/2017 19:00,EDT,LONGIL,61762,32.3,4.35,-3.06,1
7/28/2017 20:00,EDT,LONGIL,61762,32.56,4.17,-4.31,1
7/28/2017 21:00,EDT,LONGIL,61762,30.72,3.66,-4.99,1
7/28/2017 22:00,EDT,LONGIL,61762,31.17,3.13,-9.18,1
7/28/2017 23:00,EDT,LONGIL,61762,31.9,2.97,-10.75,1
7/29/2017 0:00,EDT,LONGIL,61762,30.96,2.55,-10.92,1
7/29/2017 1:00,EDT,LONGIL,61762,26.21,2.05,-6.45,1
7/29/2017 2:00,EDT,LONGIL,61762,19.82,1.78,-2.32,1
7/29/2017 3:00,EDT,LONGIL,61762,16.82,1.58,-0.57,1
7/29/2017 4:00,EDT,LONGIL,61762,16.71,1.5,-2.2,1
7/29/2017 5:00,EDT,LONGIL,61762,18.47,1.41,-4.38,1
7/29/2017 6:00,EDT,LONGIL,61762,17.02,1.41,-3.14,1
7/29/2017 7:00,EDT,LONGIL,61762,19.85,1.49,-5.26,1
7/29/2017 8:00,EDT,LONGIL,61762,31.36,1.93,-12.51,1
7/29/2017 9:00,EDT,LONGIL,61762,33.07,2.12,-12.18,1
7/29/2017 10:00,EDT,LONGIL,61762,30.4,2.34,-8.21,1
7/29/2017 11:00,EDT,LONGIL,61762,37.59,2.44,-14.66,1
7/29/2017 12:00,EDT,LONGIL,61762,39.07,2.54,-15.67,1
7/29/2017 13:00,EDT,LONGIL,61762,40,2.61,-16.2,1
7/29/2017 14:00,EDT,LONGIL,61762,30.29,2.71,-5.69,1
7/29/2017 15:00,EDT,LONGIL,61762,29.84,2.71,-5.24,1
7/29/2017 16:00,EDT,LONGIL,61762,31.29,2.94,-4.66,1
7/29/2017 17:00,EDT,LONGIL,61762,31.19,3.17,-2.64,1
7/29/2017 18:00,EDT,LONGIL,61762,29.81,2.81,-3.94,1
7/29/2017 19:00,EDT,LONGIL,61762,28.02,2.77,-2.76,1
7/29/2017 20:00,EDT,LONGIL,61762,27.44,2.87,-5.47,1
7/29/2017 21:00,EDT,LONGIL,61762,26.19,2.75,-5.09,1
7/29/2017 22:00,EDT,LONGIL,61762,22.45,2.28,-5.29,1
7/29/2017 23:00,EDT,LONGIL,61762,20.3,1.9,-5.41,1
7/30/2017 0:00,EDT,LONGIL,61762,18.52,2.43,-0.3,1
7/30/2017 1:00,EDT,LONGIL,61762,16.76,1.9,-1.92,1
7/30/2017 2:00,EDT,LONGIL,61762,14.67,1.43,-3.24,1
7/30/2017 3:00,EDT,LONGIL,61762,13.33,1.42,-1.83,1
7/30/2017 4:00,EDT,LONGIL,61762,13.06,1.25,-2.83,1
7/30/2017 5:00,EDT,LONGIL,61762,12.34,1.12,-2.96,1
7/30/2017 6:00,EDT,LONGIL,61762,10.66,1.17,-0.97,1
7/30/2017 7:00,EDT,LONGIL,61762,12.38,1.4,-0.7,1
7/30/2017 8:00,EDT,LONGIL,61762,15.66,1.81,-1.05,1
7/30/2017 9:00,EDT,LONGIL,61762,19.58,2.47,-1.26,1
7/30/2017 10:00,EDT,LONGIL,61762,20.34,2.51,-0.72,1
7/30/2017 11:00,EDT,LONGIL,61762,21.57,2.67,-0.71,1
7/30/2017 12:00,EDT,LONGIL,61762,24.05,2.8,-2.92,1
7/30/2017 13:00,EDT,LONGIL,61762,25,3,-2.98,1
7/30/2017 14:00,EDT,LONGIL,61762,28.37,3.33,-4.88,1
7/30/2017 15:00,EDT,LONGIL,61762,30.66,3.74,-5.68,1
7/30/2017 16:00,EDT,LONGIL,61762,53.16,4.38,-24.05,1
7/30/2017 17:00,EDT,LONGIL,61762,53.08,4.25,-22.57,1
7/30/2017 18:00,EDT,LONGIL,61762,32.44,4.24,-2.35,1
7/30/2017 19:00,EDT,LONGIL,61762,29.63,4.08,-0.55,1
7/30/2017 20:00,EDT,LONGIL,61762,27.83,3.65,-1.48,1
7/30/2017 21:00,EDT,LONGIL,61762,25.17,3.32,-1.57,1
7/30/2017 22:00,EDT,LONGIL,61762,29.8,2.77,-9.24,1
7/30/2017 23:00,EDT,LONGIL,61762,21.43,2.35,-2.99,1
7/31/2017 0:00,EDT,LONGIL,61762,22.43,2.39,-4.07,1
7/31/2017 1:00,EDT,LONGIL,61762,19.88,2.16,-3.26,1
7/31/2017 2:00,EDT,LONGIL,61762,18.33,1.82,-4.09,1
7/31/2017 3:00,EDT,LONGIL,61762,17.01,1.75,-3.22,1
7/31/2017 4:00,EDT,LONGIL,61762,16.95,1.76,-2.93,1
7/31/2017 5:00,EDT,LONGIL,61762,18.53,1.83,-3.86,1
7/31/2017 6:00,EDT,LONGIL,61762,17.57,2.11,-0.53,1
7/31/2017 7:00,EDT,LONGIL,61762,23.6,2.81,-1.56,1
7/31/2017 8:00,EDT,LONGIL,61762,27.62,3.02,-4.47,1
7/31/2017 9:00,EDT,LONGIL,61762,30.16,3.18,-5.67,1
7/31/2017 10:00,EDT,LONGIL,61762,30.4,3.11,-3.94,1
7/31/2017 11:00,EDT,LONGIL,61762,32.9,3.67,-4.11,1
7/31/2017 12:00,EDT,LONGIL,61762,34.73,3.86,-4.05,1
7/31/2017 13:00,EDT,LONGIL,61762,37.99,4.03,-6.16,1
7/31/2017 14:00,EDT,LONGIL,61762,45.92,5.04,-8.16,1
7/31/2017 15:00,EDT,LONGIL,61762,65,5.38,-24.46,1
7/31/2017 16:00,EDT,LONGIL,61762,62.04,6.25,-16.48,1
7/31/2017 17:00,EDT,LONGIL,61762,62.97,6.19,-17.87,1
7/31/2017 18:00,EDT,LONGIL,61762,50.71,5.03,-12.79,1
7/31/2017 19:00,EDT,LONGIL,61762,46.38,4.62,-11.54,1
7/31/2017 20:00,EDT,LONGIL,61762,42.57,4.27,-10.03,1
7/31/2017 21:00,EDT,LONGIL,61762,31.67,4.15,-1.11,1
7/31/2017 22:00,EDT,LONGIL,61762,31.57,3.39,-7.4,1
7/31/2017 23:00,EDT,LONGIL,61762,25.78,2.88,-3.93,1
8/1/2017 0:00,EDT,LONGIL,61762,29,3.01,-6.85,1
8/1/2017 1:00,EDT,LONGIL,61762,22.07,2.73,-1.72,1
8/1/2017 2:00,EDT,LONGIL,61762,20.75,2.37,-1.92,1
8/1/2017 3:00,EDT,LONGIL,61762,17.61,2.22,-0.01,1
8/1/2017 4:00,EDT,LONGIL,61762,18.29,2.25,-0.01,1
8/1/2017 5:00,EDT,LONGIL,61762,21.39,2.44,-1.8,1
8/1/2017 6:00,EDT,LONGIL,61762,23.47,2.87,-1.49,1
8/1/2017 7:00,EDT,LONGIL,61762,26.75,0.38,-23.99,1
8/1/2017 8:00,EDT,LONGIL,61762,34.09,0.31,-31.82,1
8/1/2017 9:00,EDT,LONGIL,61762,35.8,0.26,-33.94,1
8/1/2017 10:00,EDT,LONGIL,61762,35.39,0.22,-33.84,1
8/1/2017 11:00,EDT,LONGIL,61762,45.56,0.76,-40.12,1
8/1/2017 12:00,EDT,LONGIL,61762,43.52,0.18,-42.2,1
8/1/2017 13:00,EDT,LONGIL,61762,58.03,0.41,-55.09,1
8/1/2017 14:00,EDT,LONGIL,61762,70.57,0.02,-70.44,1
8/1/2017 15:00,EDT,LONGIL,61762,88.57,-0.11,-89.38,1
8/1/2017 16:00,EDT,LONGIL,61762,99.02,-0.23,-100.69,1
8/1/2017 17:00,EDT,LONGIL,61762,91.23,-0.22,-92.83,1
8/1/2017 18:00,EDT,LONGIL,61762,71.46,0.08,-70.88,1
8/1/2017 19:00,EDT,LONGIL,61762,43.53,0.44,-40.46,1
8/1/2017 20:00,EDT,LONGIL,61762,49.45,0.61,-45.17,1
8/1/2017 21:00,EDT,LONGIL,61762,35.32,0.39,-32.57,1
8/1/2017 22:00,EDT,LONGIL,61762,34.57,0.34,-32.27,1
8/1/2017 23:00,EDT,LONGIL,61762,31.38,0.4,-28.5,1
8/2/2017 0:00,EDT,LONGIL,61762,33.32,0.36,-30.82,1
8/2/2017 1:00,EDT,LONGIL,61762,37.38,0.39,-34.46,1
8/2/2017 2:00,EDT,LONGIL,61762,24.41,0.43,-21.24,1
8/2/2017 3:00,EDT,LONGIL,61762,23.19,0.44,-19.89,1
8/2/2017 4:00,EDT,LONGIL,61762,20.86,0.44,-17.57,1
8/2/2017 5:00,EDT,LONGIL,61762,24.77,0.4,-21.77,1
8/2/2017 6:00,EDT,LONGIL,61762,25.37,0.4,-22.48,1
8/2/2017 7:00,EDT,LONGIL,61762,28.71,1.04,-21.34,1
8/2/2017 8:00,EDT,LONGIL,61762,38.2,1.12,-30.23,1
8/2/2017 9:00,EDT,LONGIL,61762,40.36,0.82,-34.53,1
8/2/2017 10:00,EDT,LONGIL,61762,38.7,0.58,-34.6,1
8/2/2017 11:00,EDT,LONGIL,61762,41.25,1.07,-33.7,1
8/2/2017 12:00,EDT,LONGIL,61762,43.29,0.49,-39.84,1
8/2/2017 13:00,EDT,LONGIL,61762,68.03,-0.18,-69.27,1
8/2/2017 14:00,EDT,LONGIL,61762,80,-0.02,-80.13,1
8/2/2017 15:00,EDT,LONGIL,61762,94.79,0.91,-88.5,1
8/2/2017 16:00,EDT,LONGIL,61762,129.57,-0.25,-131.28,1
8/2/2017 17:00,EDT,LONGIL,61762,100.76,0.71,-95.85,1
8/2/2017 18:00,EDT,LONGIL,61762,68.28,0.88,-62.18,1
8/2/2017 19:00,EDT,LONGIL,61762,48.53,0.22,-46.98,1
8/2/2017 20:00,EDT,LONGIL,61762,45.57,6.31,-5.34,1
8/2/2017 21:00,EDT,LONGIL,61762,42.4,5.6,-5.49,1
8/2/2017 22:00,EDT,LONGIL,61762,39.81,4.5,-10.03,1
8/2/2017 23:00,EDT,LONGIL,61762,37.72,3.88,-11.12,1
8/3/2017 0:00,EDT,LONGIL,61762,33.83,3.64,-7.86,1
8/3/2017 1:00,EDT,LONGIL,61762,27.47,3.3,-3.03,1
8/3/2017 2:00,EDT,LONGIL,61762,23.96,3.07,-0.3,1
8/3/2017 3:00,EDT,LONGIL,61762,23.12,2.67,-1.65,1
8/3/2017 4:00,EDT,LONGIL,61762,23.29,2.62,-1.94,1
8/3/2017 5:00,EDT,LONGIL,61762,26.12,3.1,-2.19,1
8/3/2017 6:00,EDT,LONGIL,61762,26.77,3.29,-2.14,1
8/3/2017 7:00,EDT,LONGIL,61762,28.86,3.57,-1.99,1
8/3/2017 8:00,EDT,LONGIL,61762,33.71,3.79,-5.13,1
8/3/2017 9:00,EDT,LONGIL,61762,39.13,4.5,-5.77,1
8/3/2017 10:00,EDT,LONGIL,61762,37.71,4.85,-1.55,1
8/3/2017 11:00,EDT,LONGIL,61762,40.89,5.19,-1.3,1
8/3/2017 12:00,EDT,LONGIL,61762,45.85,5.97,-2.35,1
8/3/2017 13:00,EDT,LONGIL,61762,49.45,6.37,-3.02,1
8/3/2017 14:00,EDT,LONGIL,61762,55.32,6.69,-7.59,1
8/3/2017 15:00,EDT,LONGIL,61762,60.08,6.95,-10.49,1
8/3/2017 16:00,EDT,LONGIL,61762,61.33,7.13,-9.6,1
8/3/2017 17:00,EDT,LONGIL,61762,59.66,6.87,-10.4,1
8/3/2017 18:00,EDT,LONGIL,61762,48.64,5.89,-5.2,1
8/3/2017 19:00,EDT,LONGIL,61762,44.38,5.64,-3.72,1
8/3/2017 20:00,EDT,LONGIL,61762,42.02,6.07,-2.45,1
8/3/2017 21:00,EDT,LONGIL,61762,39.86,5.78,-3.15,1
8/3/2017 22:00,EDT,LONGIL,61762,39.7,4.76,-8.76,1
8/3/2017 23:00,EDT,LONGIL,61762,37.46,4.16,-9.41,1
8/4/2017 0:00,EDT,LONGIL,61762,33.65,3.12,-10.23,1
8/4/2017 1:00,EDT,LONGIL,61762,25.9,2.68,-5.36,1
8/4/2017 2:00,EDT,LONGIL,61762,22.46,2.4,-3.43,1
8/4/2017 3:00,EDT,LONGIL,61762,21.36,2.22,-3.58,1
8/4/2017 4:00,EDT,LONGIL,61762,21.1,2.18,-3.38,1
8/4/2017 5:00,EDT,LONGIL,61762,24.05,2.37,-5.14,1
8/4/2017 6:00,EDT,LONGIL,61762,25.56,2.95,-2.83,1
8/4/2017 7:00,EDT,LONGIL,61762,29.21,3.37,-5.42,1
8/4/2017 8:00,EDT,LONGIL,61762,32.39,4.01,-4.91,1
8/4/2017 9:00,EDT,LONGIL,61762,38.85,4.48,-9.08,1
8/4/2017 10:00,EDT,LONGIL,61762,36.55,4.7,-3.36,1
8/4/2017 11:00,EDT,LONGIL,61762,38.83,4.95,-3.54,1
8/4/2017 12:00,EDT,LONGIL,61762,42.29,5.1,-6.46,1
8/4/2017 13:00,EDT,LONGIL,61762,44.39,5.47,-5.55,1
8/4/2017 14:00,EDT,LONGIL,61762,47.17,5.71,-6.62,1
8/4/2017 15:00,EDT,LONGIL,61762,52.86,5.66,-13.09,1
8/4/2017 16:00,EDT,LONGIL,61762,54.02,5.86,-12.89,1
8/4/2017 17:00,EDT,LONGIL,61762,50.96,5.49,-12.8,1
8/4/2017 18:00,EDT,LONGIL,61762,45.32,5.47,-7.48,1
8/4/2017 19:00,EDT,LONGIL,61762,39.64,4.96,-5.49,1
8/4/2017 20:00,EDT,LONGIL,61762,37.79,4.8,-4.43,1
8/4/2017 21:00,EDT,LONGIL,61762,37.68,4.38,-7.41,1
8/4/2017 22:00,EDT,LONGIL,61762,40.57,3.86,-14.37,1
8/4/2017 23:00,EDT,LONGIL,61762,35.42,3.29,-12.15,1
8/5/2017 0:00,EDT,LONGIL,61762,45,1.93,-30.69,1
8/5/2017 1:00,EDT,LONGIL,61762,34.02,2.07,-17.8,1
8/5/2017 2:00,EDT,LONGIL,61762,21.83,1.91,-6.71,1
8/5/2017 3:00,EDT,LONGIL,61762,21.13,1.93,-5.58,1
8/5/2017 4:00,EDT,LONGIL,61762,20.8,1.86,-5.56,1
8/5/2017 5:00,EDT,LONGIL,61762,21.69,1.09,-12.76,1
8/5/2017 6:00,EDT,LONGIL,61762,20.85,1.23,-10.79,1
8/5/2017 7:00,EDT,LONGIL,61762,22.78,1.78,-8.68,1
8/5/2017 8:00,EDT,LONGIL,61762,30.69,2.72,-10.51,1
8/5/2017 9:00,EDT,LONGIL,61762,33.51,2.68,-13.52,1
8/5/2017 10:00,EDT,LONGIL,61762,31.52,3.22,-7.88,1
8/5/2017 11:00,EDT,LONGIL,61762,39.02,3.29,-14.6,1
8/5/2017 12:00,EDT,LONGIL,61762,40,3.42,-14.78,1
8/5/2017 13:00,EDT,LONGIL,61762,44.02,3.59,-17.85,1
8/5/2017 14:00,EDT,LONGIL,61762,47.02,3.56,-21.2,1
8/5/2017 15:00,EDT,LONGIL,61762,52.68,3.23,-29.16,1
8/5/2017 16:00,EDT,LONGIL,61762,50.66,0.36,-48.11,1
8/5/2017 17:00,EDT,LONGIL,61762,50.3,0.38,-47.56,1
8/5/2017 18:00,EDT,LONGIL,61762,45.02,3.26,-22.23,1
8/5/2017 19:00,EDT,LONGIL,61762,39.15,3.05,-17.86,1
8/5/2017 20:00,EDT,LONGIL,61762,34.15,2.79,-14.55,1
8/5/2017 21:00,EDT,LONGIL,61762,45.87,2.74,-26.74,1
8/5/2017 22:00,EDT,LONGIL,61762,29.26,2.44,-12.1,1
8/5/2017 23:00,EDT,LONGIL,61762,25.14,1.66,-12.93,1
8/6/2017 0:00,EDT,LONGIL,61762,22.32,1.79,-9.73,1
8/6/2017 1:00,EDT,LONGIL,61762,19.08,1.57,-7.63,1
8/6/2017 2:00,EDT,LONGIL,61762,15.43,1.16,-6.47,1
8/6/2017 3:00,EDT,LONGIL,61762,14.37,0.96,-6.37,1
8/6/2017 4:00,EDT,LONGIL,61762,13.41,0.84,-6.17,1
8/6/2017 5:00,EDT,LONGIL,61762,11.79,0.78,-4.96,1
8/6/2017 6:00,EDT,LONGIL,61762,11.24,0.82,-4.33,1
8/6/2017 7:00,EDT,LONGIL,61762,12.27,1.41,-0.01,1
8/6/2017 8:00,EDT,LONGIL,61762,15.59,1.9,-0.01,1
8/6/2017 9:00,EDT,LONGIL,61762,21.41,2.6,-1.9,1
8/6/2017 10:00,EDT,LONGIL,61762,20.81,2.82,-0.33,1
8/6/2017 11:00,EDT,LONGIL,61762,22.66,2.88,-1.76,1
8/6/2017 12:00,EDT,LONGIL,61762,24.25,2.98,-3,1
8/6/2017 13:00,EDT,LONGIL,61762,26.75,3.23,-4.28,1
8/6/2017 14:00,EDT,LONGIL,61762,27.78,3.45,-4.18,1
8/6/2017 15:00,EDT,LONGIL,61762,29.63,3.65,-4.12,1
8/6/2017 16:00,EDT,LONGIL,61762,36.16,3.74,-10.13,1
8/6/2017 17:00,EDT,LONGIL,61762,36.21,4,-7.95,1
8/6/2017 18:00,EDT,LONGIL,61762,32.64,3.93,-5.21,1
8/6/2017 19:00,EDT,LONGIL,61762,27.66,3.79,-1.08,1
8/6/2017 20:00,EDT,LONGIL,61762,27.3,3.7,-1.03,1
8/6/2017 21:00,EDT,LONGIL,61762,25.98,3.36,-2.26,1
8/6/2017 22:00,EDT,LONGIL,61762,27.98,3.01,-7.04,1
8/6/2017 23:00,EDT,LONGIL,61762,28.6,2.43,-10.67,1
8/7/2017 0:00,EDT,LONGIL,61762,21.57,2.36,-1.83,1
8/7/2017 1:00,EDT,LONGIL,61762,17.52,2.01,-0.01,1
8/7/2017 2:00,EDT,LONGIL,61762,16.85,1.76,-0.01,1
8/7/2017 3:00,EDT,LONGIL,61762,15.8,1.62,-0.01,1
8/7/2017 4:00,EDT,LONGIL,61762,15.75,1.61,-0.01,1
8/7/2017 5:00,EDT,LONGIL,61762,16.57,1.81,-0.01,1
